case_id,case_code,case_name,case_type,confidence_level,vendor_id,vendor_name,sector,year_window,year_start,year_end,has_institution_filter,total_contracts,in_window_contracts,out_window_contracts,noise_pct,total_value_mxn,in_window_value_mxn,out_window_value_mxn
900,CASE-900,SCT Mool Yucatan Capture,single_bid_capture,high,9655,CONSTRUCTORA MOOL S.A. DE C.V.,Infraestructura,2002-2020,2002,2020,no,75,75,0,0.0,1977977200.65,1977977200.65,0.0
901,CASE-901,SCT Rager Tabasco Capture,single_bid_capture,high,8175,"RAGER DE TABASCO, S.A DE C.V.",Infraestructura,2002-2015,2002,2015,no,54,54,0,0.0,2050483869.96,2050483869.96,0.0
902,CASE-902,PROYECTOS INFORMATICOS Federal Roads DA Capture,institutional_capture,medium,169633,PROYECTOS Y SISTEMAS INFORMATICOS SA DE CV,Infraestructura,2015-2021,2015,2021,no,14,14,0,0.0,1823347896.49,1823347896.49,0.0
903,CASE-903,CONSULTORIA OBRA CENAGAS/PEMEX Single-Bid Capture,single_bid_capture,high,8963,"CONSULTORIA EN OBRA, S.A. DE C.V.",Infraestructura,2002-2025,2002,2025,no,46,46,0,0.0,1891742557.58,1891742557.58,0.0
904,CASE-904,COMPHARMA IMSS Pharmaceutical Distribution Capture,institutional_capture,medium,19550,COMERCIALIZADORA PHARMACEUTICA COMPHARMA S.A. DE C.V.,Salud,2005-2025,2005,2025,no,498,498,0,0.0,1855487428.23,1855487428.23,0.0
905,CASE-905,PIHCSA MEDICA IMSS Medical Supply Dominance,institutional_capture,high,5210,"PIHCSA MEDICA, S.A. DE C.V.",Salud,2002-2022,2002,2022,no,441,441,0,0.0,1811612549.57,1811612549.57,0.0
906,CASE-906,Medical Life Supply IMSS Institutional Capture,institutional_capture,high,13650,"MEDICAL LIFE SUPPLY, S.A. DE C.V.",Salud,2003-2025,2003,2025,no,241,241,0,0.0,1745044550.26,1745044550.26,0.0
907,CASE-907,Construcciones y Carreteras Single Bid Infrastructure,single_bid_capture,high,10307,"CONSTRUCCIONES Y CARRETERAS, S.A. DE C.V.",Infraestructura,2002-2020,2002,2020,no,32,32,0,0.0,1724160008.86,1724160008.86,0.0
908,CASE-908,IMSS IT Support Services Monopoly (Especialistas),institutional_capture,high,148962,ESPECIALISTAS EN APLICACIONES Y SOPORTE TECNICO MEDICO SA DE CV,Salud,2015-2025,2015,2025,no,2819,2819,0,0.0,1703810163.57,1703810163.57,0.0
909,CASE-909,Soporte Medico Integral IMSS Direct Award Capture 2005-2025,institutional_capture,high,20119,"SOPORTE MÉDICO INTEGRAL, S. A. DE C. V.",Salud,2005-2025,2005,2025,no,2212,2212,0,0.0,1639098692.9,1639098692.9,0.0
910,CASE-910,MERP Edificaciones SCT Single-Bid Capture 2012-2018,single_bid_capture,high,54697,MERP EDIFICACIONES Y TERRACERIAS,Infraestructura,2012-2025,2012,2025,no,63,63,0,0.0,1634214558.92,1634214558.92,0.0
911,CASE-911,Constructora Arrendadora SCT Single-Bid Capture 2003-2010,single_bid_capture,high,11906,CONSTRUCTORA ARRENDADORA Y MATERIALES,Infraestructura,2003-2010,2003,2010,no,23,23,0,0.0,1604502947.64,1604502947.64,0.0
912,CASE-912,BIOSKINCO IMSS Direct Award,institutional_capture,high,20214,"BIOSKINCO, S.A. DE C.V.",Salud,2005-2025,2005,2025,no,322,322,0,0.0,1525282867.76,1525282867.76,0.0
913,CASE-913,LEVIC IMSS Institutional Capture,institutional_capture,medium,64778,LEVIC SA DE CV,Salud,2010-2023,2010,2023,no,89,89,0,0.0,326307132.33,326307132.33,0.0
914,CASE-914,SEMAR Naval Equipment Direct Award Capture - Maquinas Diesel,institutional_capture,medium,39197,"MAQUINAS DIESEL, S.A. DE C.V.",Energia,2009-2025,2009,2025,no,235,235,0,0.0,1120084305.86,1120084305.86,0.0
915,CASE-915,Jalisco State Construction Single-Bid Capture - Breysa Constructora,single_bid_capture,high,1988,BREYSA CONSTRUCTORA S.A. DE C.V.,Infraestructura,2002-2021,2002,2021,no,15,15,0,0.0,1176977170.29,1176977170.29,0.0
916,CASE-916,IMSS Construction Single-Bid Capture - Constructora Jilsa,single_bid_capture,high,19011,"CONSTRUCTORA JILSA, S.A. DE C.V.",Infraestructura,2005-2023,2005,2023,no,6,6,0,0.0,1168129922.21,1168129922.21,0.0
917,CASE-917,Veracruz Port Single-Bid Capture - Constructora Rio Medio,single_bid_capture,high,23929,CONSTRUCTORA E INMOBILIARIA RIO MEDIO S. A. DE C. V.,Infraestructura,2006-2017,2006,2017,no,16,16,0,0.0,1111093535.33,1111093535.33,0.0
918,CASE-918,Jalisco State Construction Single-Bid Capture - Construmaq,single_bid_capture,high,60173,CONSTRUMAQ SA DE CV,Infraestructura,2010-2021,2010,2021,no,31,31,0,0.0,1112409380.79,1112409380.79,0.0
919,CASE-919,CONAGUA Water Infrastructure Single-Bid Capture - ASCH,single_bid_capture,high,256471,ASCH SA DE CV,Medio Ambiente,2020-2025,2020,2025,no,10,10,0,0.0,915552367.21,915552367.21,0.0
920,CASE-920,SCT Government Real Estate Single-Bid Capture - Propiedades Inmobiliarias,single_bid_capture,high,82754,PROPIEDADES INMOBILIARIAS DE MEXICO SA DE CV,Infraestructura,2012-2018,2012,2018,no,20,20,0,0.0,1449829794.4,1449829794.4,0.0
921,CASE-921,Veracruz Port and Isthmus Railway SB Capture - Asfaltos y Derivados,single_bid_capture,medium,35196,ASFALTOS Y DERIVADOS DE LA COSTA S.A DE C.V,Infraestructura,2008-2024,2008,2024,no,17,17,0,0.0,584853575.91,584853575.91,0.0
922,CASE-922,EDOMEX Education Ghost Vendor - Sky Book,ghost_company,high,219259,SKY BOOK SA DE CV,Educacion,2018-2018,2018,2018,no,1,1,0,0.0,396747675.4,396747675.4,0.0
923,CASE-923,IMSS and Government Printing House Paper Supply Capture - Sanipap,institutional_capture,medium,36122,"SANIPAP DE MÉXICO, S.A. DE C.V.",Educacion,2008-2024,2008,2024,no,1055,1055,0,0.0,538491676.59,538491676.59,0.0
924,CASE-924,Dual IMSS-ISSSTE Medical Technology Capture - Soluciones Tecnologicas Medicas,institutional_capture,high,135338,SOLUCIONES TECNOLOGICAS MEDICAS SA DE CV,Salud,2014-2025,2014,2025,no,61,61,0,0.0,987402779.57,987402779.57,0.0
925,CASE-925,Sonora State Financial Services Single-Bid Capture - EDM de Mexico,single_bid_capture,high,19293,"EDM DE MEXICO, SA DE CV",Gobernacion,2005-2016,2005,2016,no,10,10,0,0.0,1035996563.04,1035996563.04,0.0
926,CASE-926,SEDATU Construction Single-Bid Capture - Constructora Inco,single_bid_capture,high,24328,"CONSTRUCTORA INCO, S.A. DE C.V.",Infraestructura,2006-2024,2006,2024,no,20,20,0,0.0,1098967152.6,1098967152.6,0.0
927,CASE-927,Campeche State Public Works Single-Bid Capture - Representaciones Aldo,single_bid_capture,high,1724,REPRESENTACIONES ALDO DE CAMPECHE S.A. DE C.V.,Infraestructura,2002-2024,2002,2024,no,36,36,0,0.0,982432518.89,982432518.89,0.0
928,CASE-928,PEMEX Exploration Direct Award Capture - Bosnor,institutional_capture,high,15446,"BOSNOR, S.A. DE C.V.",Energia,2003-2014,2003,2014,no,3,3,0,0.0,456554054.26,456554054.26,0.0
929,CASE-929,Banco del Bienestar IT Institutional Capture - Sarenggo,institutional_capture,high,118914,SARENGGO SA DE CV,Energia,2013-2020,2013,2020,no,9,9,0,0.0,479987978.23,479987978.23,0.0
930,CASE-930,Hospital General de Mexico and IMSS Medical Supply Capture - Suministros Medicos,institutional_capture,high,91742,SUMINISTROS MEDICOS DE MEXICO SA DE CV,Salud,2010-2025,2010,2025,no,280,280,0,0.0,945264749.75,945264749.75,0.0
931,CASE-931,INCAN Cancer Institute Direct Award Monopoly - Comercializadora Incan,institutional_capture,high,50645,COMERCIALIZADORA E IMPORTADORA DE PRODUCTOS QUIMICOS,Salud,2004-2025,2004,2025,no,1307,1307,0,0.0,219320346.71,219320346.71,0.0
932,CASE-932,Coahuila State Construction Single-Bid Capture - Constructora VVR,single_bid_capture,high,76012,CONSTRUCTORA V V R SA DE CV,Infraestructura,2010-2024,2010,2024,no,18,18,0,0.0,473761403.95,473761403.95,0.0
939,CASE-939,Veracruz State Construction Single-Bid Capture - Ruben Miguel Velasco Ocampo,single_bid_capture,high,46780,RUBEN MIGUEL VELASCO OCAMPO,Infraestructura,2010-2016,2010,2016,no,16,16,0,0.0,311845377.12,311845377.12,0.0
940,CASE-940,CONAGUA and Chihuahua Water Signage Single-Bid Capture - Anuncios Unipolares,single_bid_capture,medium,48919,ANUNCIOS UNIPOLARES SA DE CV,Medio Ambiente,2010-2025,2010,2025,no,46,46,0,0.0,202237959.41,202237959.41,0.0
943,CASE-943,Sonora State Education Clothing Single-Bid Capture - No. 1 Sonora Apparel,single_bid_capture,high,99184,"NO. 1 SONORA APPAREL, S.A. DE C.V.",Educacion,2010-2015,2010,2015,no,7,7,0,0.0,270016893.15,270016893.15,0.0
949,CASE-949,BANOBRAS Highway Infrastructure Single-Bid Ghost Contract - Aldesem,ghost_company,high,43159,OPERADORA DE AUTOPISTAS ALDESEM SA DE CV,Hacienda,2012-2012,2012,2012,no,1,1,0,0.0,671036746.07,671036746.07,0.0
950,CASE-950,SCT Road Infrastructure Single-Bid Capture - Constancia del Golfo,single_bid_capture,high,10139,"CONSTANCIA DEL GOLFO, S.A DE C.V.",Infraestructura,2002-2019,2002,2019,no,6,6,0,0.0,319814273.74,319814273.74,0.0
953,CASE-953,Mexico City Airport Security Single-Bid and DA Capture - Tecnologia SSI,institutional_capture,high,158910,"TECNOLOGÍA EN SEGURIDAD PRIVADA SSIA, Q. ROO, S.A. DE C.V.",Medio Ambiente,2015-2021,2015,2021,no,11,11,0,0.0,1177699856.23,1177699856.23,0.0
968,CASE-968,Fisheries and Water Infrastructure SB Capture - Construcciones Jose,single_bid_capture,high,31907,CONSTRUCCIONES JOSE S.A. DE C.V.,Infraestructura,2007-2016,2007,2016,no,39,39,0,0.0,829930920.11,829930920.11,0.0
972,CASE-972,IMSS Health Security Single-Bid Service Capture - KT Servicio Anaya,single_bid_capture,high,40946,KT SERVICIO ANAYA S.A. DE C.V.,Educacion,2009-2025,2009,2025,no,91,91,0,0.0,258823017.93,258823017.93,0.0
973,CASE-973,FONACOT Workers Fund and Immigration Institute IT DA Capture - KJFM,institutional_capture,high,103946,KJFM DISEÑOS Y SOLUCIONES SA DE CV,Gobernacion,2013-2018,2013,2018,no,9,9,0,0.0,590532997.49,590532997.49,0.0
974,CASE-974,Gulf Coast Port Authority Long-Term SB Capture - Grupo Raudales,single_bid_capture,high,53,"GRUPO RAUDALES, S.A. DE C.V.",Infraestructura,2002-2025,2002,2025,no,25,25,0,0.0,814118718.78,814118718.78,0.0
975,CASE-975,CONAGUA and SAGARPA Water-Agriculture SB Capture - Grupo Mesis,single_bid_capture,high,3171,"GRUPO MESIS, SA DE CV",Medio Ambiente,2002-2025,2002,2025,no,50,50,0,0.0,351644170.38,351644170.38,0.0
976,CASE-976,IMSS Medical Supply Direct Award Capture - Garken Medical,institutional_capture,high,224628,GARKEN MEDICAL SA DE CV,Salud,2018-2025,2018,2025,no,343,343,0,0.0,1060270601.84,1060270601.84,0.0
978,CASE-978,Infrastructure Ministry and SEDATU Recent SB Capture - CAV Diseno e Ingenieria,single_bid_capture,high,47626,CAV DISEÑO E INGENIERIA,Educacion,2010-2024,2010,2024,no,26,26,0,0.0,723559546.28,723559546.28,0.0
980,CASE-980,IMSS and ISSSTE Medical Materials Direct Award Capture - Lideres Materiales Medicos,institutional_capture,high,145823,LIDERES EN MATERIALES MEDICOS DEL NORTE S DE RL DE CV,Salud,2014-2025,2014,2025,no,237,237,0,0.0,220317797.88,220317797.88,0.0
981,CASE-981,SCT and Navy Ministry Dual Single-Bid Capture - CMCO,single_bid_capture,high,23025,CMCO SA. DE CV.,Infraestructura,2005-2023,2005,2023,no,10,10,0,0.0,908773658.99,908773658.99,0.0
982,CASE-982,Federal Roads and Transport Ministry 100% SB Capture - IDEVVSA Construcciones,single_bid_capture,high,76384,IDEVVSA CONSTRUCCIONES SA DE CV,Infraestructura,2010-2024,2010,2024,no,17,17,0,0.0,801869042.5,801869042.5,0.0
985,CASE-985,Michoacan State Agricultural Insurance Capture - Proteccion Agropecuaria,institutional_capture,high,140883,PROTECCION AGROPECUARIA COMPA&IA DE SEGUROS SA,Gobernacion,2014-2019,2014,2019,no,7,7,0,0.0,439218710.01,439218710.01,0.0
987,CASE-987,PEMEX Oil Exploration Single-Bid Capture - Barca de Reynosa,single_bid_capture,high,15298,"BARCA DE REYNOSA, S.A. DE C.V.",Energia,2003-2016,2003,2016,no,15,15,0,0.0,446753406.15,446753406.15,0.0
988,CASE-988,PEMEX Infrastructure Single-Bid Capture - DM Ingenieros,single_bid_capture,high,8059,"DM INGENIEROS, S.A. DEC.V.",Energia,2002-2012,2002,2012,no,12,12,0,0.0,559236720.47,559236720.47,0.0
989,CASE-989,IPICYT Research Institute Ghost Direct Award - RT4 Comunicaciones,ghost_company,high,126590,RT4 COMUNICACIONES SA DE CV,Gobernacion,2014-2025,2014,2025,no,10,10,0,0.0,307905620.71,307905620.71,0.0
991,CASE-991,SEDATU Housing Ministry Concentrated SB and DA Capture - Los Cedros Construcciones,institutional_capture,high,203442,LOS CEDROS CONSTRUCCIONES SA DE CV,Infraestructura,2017-2022,2017,2022,no,8,8,0,0.0,256137897.17,256137897.17,0.0
992,CASE-992,ISSSTE Government Workers Institute DA Capture - Sampol Ingenieria,institutional_capture,high,149345,"SAMPOL INGENIERIA Y OBRAS MÉXICO, S.A. de C.V.",Salud,2015-2022,2015,2022,no,4,4,0,0.0,381060877.18,381060877.18,0.0
993,CASE-993,Chiapas State Infrastructure Single-Bid Capture - Comercializadora del Sureste,single_bid_capture,high,24338,"COMERCIALIZADORA Y CONSTRUCTORA DEL SURESTE, S.A. DE C.V.",Infraestructura,2006-2015,2006,2015,no,20,20,0,0.0,250736505.02,250736505.02,0.0
994,CASE-994,Durango State and SCT Road Infrastructure 100% SB Capture - Constructora Durango,single_bid_capture,high,22458,CONSTRUCTORA DE INFRAESTRUCTURA DE DURANGO S.A DE C.V.,Infraestructura,2005-2014,2005,2014,no,5,5,0,0.0,657164237.42,657164237.42,0.0
995,CASE-995,Foreign Ministry and Trade Promotion Capture - Autotransportes Internacionales,institutional_capture,high,61790,AUTOTRANSPORTES INTERNACIONALES S DE RL DE CV,Tecnologia,2011-2019,2011,2019,no,23,23,0,0.0,333166517.77,333166517.77,0.0
998,CASE-998,CENAGAS Gas Network Single-Bid Ghost Contract - JA Diaz y Cia,ghost_company,high,7538,"J. A. DIAZ Y CIA., S.A. DE C.V.",Energia,2002-2025,2002,2025,no,77,77,0,0.0,380852546.3,380852546.3,0.0
999,CASE-999,IMSS and ISSSTE Long-Term Exclusive Produce Supply Capture - Select Produce,institutional_capture,medium,36132,"SELECT PRODUCE DE MEXICO, S.A. DE C.V",Salud,2008-2025,2008,2025,no,65,65,0,0.0,335354544.44,335354544.44,0.0
1001,CASE-1001,SEP and SCT Dual Ministry Ghost Single-Bid Contracts - Ovaide,ghost_company,high,132571,OVAIDE SA DE CV,Educacion,2014-2024,2014,2024,no,3,3,0,0.0,531622468.72,531622468.72,0.0
1003,CASE-1003,IMSS Hospital and SCT Road Infrastructure DA/SB Capture - Sacyr Mexico,institutional_capture,high,119068,SACYR MEXICO S.A. DE C.V.,Infraestructura,2013-2018,2013,2018,no,10,10,0,0.0,997763371.12,997763371.12,0.0
1004,CASE-1004,SCT Transport Ministry Ghost SB Capture by Travel Company - Tobogan Tours,ghost_company,high,5836,TOBOGAN TOURS SA DE CV,Agricultura,2002-2009,2002,2009,no,17,17,0,0.0,1247723180.58,1247723180.58,0.0
1005,CASE-1005,"Education, Culture and Health Multi-Ministry Administrative Capture - Grupo Libra",institutional_capture,high,102742,"GRUPO LIBRA SERVICIOS ADMINISTRATIVOS, S.A. DE C.V.",Salud,2013-2018,2013,2018,no,33,33,0,0.0,718818833.02,718818833.02,0.0
1006,CASE-1006,SENASICA Food Safety and Health Institute DA Capture - Ampli Bio,institutional_capture,medium,42642,AMPLI BIO SA DE CV,Salud,2010-2024,2010,2024,no,299,299,0,0.0,276359057.12,276359057.12,0.0
1007,CASE-1007,Queretaro State Water Commission Ghost Single-Bid Contract - Construcciones Diseño,ghost_company,high,51859,CONSTRUCCIONES DISEÑO Y SERVICIOS AMBIENTALES SA DE CV,Infraestructura,2010-2016,2010,2016,no,22,22,0,0.0,253771239.19,253771239.19,0.0
1009,CASE-1009,SEDATU Housing Ministry Concentrated Capture - GEUR Ingenieria,institutional_capture,high,3142,"GEUR INGENIERIA, S.A. DE C.V.",Infraestructura,2002-2024,2002,2024,no,20,20,0,0.0,308165372.17,308165372.17,0.0
1011,CASE-1011,Federal Port Authorities and Navy Ministry SB Capture - Infraestructura Maritima,single_bid_capture,high,170,"INFRAESTRUCTURA MARITIMA Y PORTUARIA, S.A. DE C.V.",Infraestructura,2002-2025,2002,2025,no,12,12,0,0.0,357519865.71,357519865.71,0.0
1012,CASE-1012,INEGI National Statistics Institute Ghost SB Capture - Technotrend,ghost_company,high,84581,TECHNOTREND,Educacion,2010-2018,2010,2018,no,6,6,0,0.0,302550705.92,302550705.92,0.0
1013,CASE-1013,Monterrey Multi-Agency Infrastructure 96% SB Capture - Regiomontana de Construccion,single_bid_capture,high,14171,"REGIOMONTANA DE CONSTRUCCIÓN Y SERVICIOS, S.A. DE C.V.",Infraestructura,2003-2013,2003,2013,no,24,24,0,0.0,787847691.81,787847691.81,0.0
1014,CASE-1014,Veracruz State Toll Roads Single-Bid Capture - Inmobiliaria Ruso,single_bid_capture,high,23060,"INMOBILIARIA RUSO, S.A. DE C.V.",Infraestructura,2005-2017,2005,2017,no,8,8,0,0.0,801967864.5,801967864.5,0.0
1015,CASE-1015,Telecom Regulator and Gaming Agency Dual Capture - Auditoria de Medios,institutional_capture,high,67887,AUDITORIA DE MEDIOS Y SERVICIOS A ANUNCIANTES SA DE CV,Hacienda,2010-2024,2010,2024,no,33,33,0,0.0,240816365.97,240816365.97,0.0
1016,CASE-1016,Michoacan and Jalisco State Infrastructure Dual SB Capture - Roths Ingenieria,single_bid_capture,high,67309,"ROTHS INGENIERIA Y REPRESENTACIONES, S.A. DE C.V.",Infraestructura,2012-2017,2012,2017,no,13,13,0,0.0,733720743.18,733720743.18,0.0
1017,CASE-1017,Federal Transport and Aviation Authority SB Capture - Centro de Servicio Avemex,single_bid_capture,high,18559,"CENTRO DE SERVICIO AVEMEX, S.A. DE C.V.",Infraestructura,2005-2020,2005,2020,no,21,21,0,0.0,341312981.82,341312981.82,0.0
1018,CASE-1018,State Printing Company Non-Competitive Capture - One to One Solution Mexico,institutional_capture,high,139325,ONE TO ONE SOLUTION MEXICO SA DE CV,Gobernacion,2014-2021,2014,2021,no,31,31,0,0.0,589048219.75,589048219.75,0.0
1020,CASE-1020,Federal Transport Ministry Extreme Concentration - Representaciones Reyco de Saltillo,institutional_capture,medium,9673,"REPRESENTACIONES REYCO DE SALTILLO, S.A. DE C.V.",Infraestructura,2002-2016,2002,2016,no,28,28,0,0.0,1027656280.56,1027656280.56,0.0
1021,CASE-1021,IMSS Direct Award Pharmaceutical Capture - Tecrom,institutional_capture,high,172800,TECROM SA DE CV,Salud,2016-2025,2016,2025,no,435,435,0,0.0,987234563.34,987234563.34,0.0
1022,CASE-1022,Travel Agency Industry Mismatch Capture at Social Security Institutions - Eco Baja Tours,ghost_company,high,155170,ECO BAJA TOURS SA DE CV,Salud,2015-2025,2015,2025,no,71,71,0,0.0,262623887.04,262623887.04,0.0
1023,CASE-1023,Water and Electricity Agency SB Capture - Motores e Ingenieria Mexmot,single_bid_capture,high,39196,MOTORES E INGENIERIA MEXMOT S.A. DE C.V.,Energia,2009-2025,2009,2025,no,26,26,0,0.0,734751967.56,734751967.56,0.0
1025,CASE-1025,Sonora State and Federal Multi-Agency SB Capture - LC Proyectos y Construcciones,single_bid_capture,high,65155,L C PROYECTOS Y CONSTRUCCIONES,Medio Ambiente,2010-2025,2010,2025,no,31,31,0,0.0,528051934.71,528051934.71,0.0
1026,CASE-1026,State of Mexico Water Commission 100% SB Capture - Grupo Covasa,single_bid_capture,high,24386,GRUPO COVASA S.A. DE C.V.,Medio Ambiente,2006-2014,2006,2014,no,11,11,0,0.0,362285149.49,362285149.49,0.0
1028,CASE-1028,Mexico City Airport 75% SB Concrete Capture - Concretos Asfalticos Tecamac,single_bid_capture,high,112145,CONCRETOS ASFALTICOS TECAMAC,Infraestructura,2013-2022,2013,2022,no,20,20,0,0.0,808816921.89,808816921.89,0.0
1029,CASE-1029,Agriculture Ministry Ghost Cleaning Company Capture - Limpieza Profesional de Michoacan,ghost_company,high,78,LIMPIEZA PROFESIONAL DE MICHOACAN,Agricultura,2002-2010,2002,2010,no,19,19,0,0.0,427983640.44,427983640.44,0.0
1030,CASE-1030,Tulum Municipality 100% SB Real Estate Capture - Maharba Servicios Inmobiliarios,single_bid_capture,high,103816,MAHARBA SERVICIOS INMOBILIARIOS SA DE CV,Infraestructura,2013-2018,2013,2018,no,9,9,0,0.0,956746644.24,956746644.24,0.0
1032,CASE-1032,Chiapas and Federal Infrastructure SB Capture - Constructora e Impulsora Condor,single_bid_capture,high,34356,CONSTRUCTORA E IMPULSORA CONDOR SA DE CV,Infraestructura,2008-2022,2008,2022,no,19,19,0,0.0,741302533.69,741302533.69,0.0
1034,CASE-1034,Nuevo Leon State Infrastructure 100% SB Capture - Construcciones y Estructurales Camacho,single_bid_capture,high,23328,"CONSTRUCCIONES Y ESTRUCTURALES CAMACHO, S.A. DE C.V.",Infraestructura,2005-2015,2005,2015,no,35,35,0,0.0,490222875.59,490222875.59,0.0
1035,CASE-1035,IMSS SB and CINVESTAV DA Dual Capture - Grupo Multiservicios Alcar,institutional_capture,high,66733,GRUPO MULTISERVICIOS ALCAR SA DE CV,Salud,2012-2025,2012,2025,no,301,301,0,0.0,352341682.61,352341682.61,0.0
1037,CASE-1037,IMSS Single-Client Direct Award Capture 1108M - CYO Factory,institutional_capture,high,44048,CYO FACTORY SA DE CV,Salud,2010-2025,2010,2025,no,1271,1271,0,0.0,1108431545.25,1108431545.25,0.0
1039,CASE-1039,IMSS and IMSS-Bienestar Exclusive Direct Award Medical Capture - Insumos y Soluciones Medicas,institutional_capture,high,47211,INSUMOS Y SOLUCIONES MEDICAS S.A. DE C.V.,Salud,2010-2025,2010,2025,no,1487,1487,0,0.0,677366361.24,677366361.24,0.0
1041,CASE-1041,IMSS 100% Direct Award Pharmaceutical Ghost Capture 2022-2024 - Hipermedic,ghost_company,high,279396,COMERCIALIZADORA FTICA HIPERMEDIC SA DE CV,Salud,2022-2024,2022,2024,no,30,30,0,0.0,450119527.73,450119527.73,0.0
1042,CASE-1042,Children's Hospital and IMSS Medical Supply Non-Competitive Dual Capture - El BC Supply,institutional_capture,medium,5393,"EL BC SUPPLY, S.A. DE C.V.",Salud,2002-2025,2002,2025,no,149,149,0,0.0,239742580.06,239742580.06,0.0
1043,CASE-1043,IMSS Transport Services 69% Non-Competitive Capture - Autobuses Estrella Blanca,institutional_capture,medium,1454,AUTOBUSES ESTRELLA BLANCA S.A. DE C.V.,Salud,2002-2025,2002,2025,no,330,330,0,0.0,1241675558.93,1241675558.93,0.0
1044,CASE-1044,IMSS 87% Direct Award Micro-Contract Capture - Comercit,institutional_capture,high,172563,COMERCIT SA DE CV,Salud,2016-2024,2016,2024,no,3248,3248,0,0.0,272394625.83,272394625.83,0.0
1046,CASE-1046,IMSS Ghost Consultant 99.3% Non-Competitive Capture 2022-2025 - Avantare Consultores,ghost_company,high,210043,AVANTARE CONSULTORES SA DE CV,Salud,2017-2025,2017,2025,no,8,8,0,0.0,218198830.3,218198830.3,0.0
1047,CASE-1047,IMSS Biomedical Direct Award Sustained Capture - AMC Biomedical,institutional_capture,high,115009,AMC BIOMEDICAL SA DE CV,Salud,2013-2025,2013,2025,no,620,620,0,0.0,549694893.43,549694893.43,0.0
1048,CASE-1048,Jalisco Infrastructure and SCT 100% SB Road Capture - Terracerias y Pavimentos G&A,single_bid_capture,high,115286,TERRACERIAS Y PAVIMENTOS G & A SA DE CV,Infraestructura,2013-2021,2013,2021,no,8,8,0,0.0,275855834.08,275855834.08,0.0
